Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563174,-,b'None',b'None',37.82,-122.41,0,0,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Temperature,Relative Humidity,Wind Speed
2020,4,19,4,30,0,11.200000000000001,86.65,2.1
2020,4,19,4,40,0,11.100000000000001,87.55,2.1
2020,4,19,4,50,0,11,88.13,2.1
2020,4,19,5,0,0,11,88.13,2.1
2020,4,19,5,10,0,10.9,88.72,2.1
2020,4,19,5,20,0,10.9,88.72,2.2
2020,4,19,5,30,0,10.9,88.72,2.2
2020,4,19,5,40,0,10.8,89.32000000000001,2.2
2020,4,19,5,50,0,10.8,89.32000000000001,2.2
2020,4,19,6,0,0,10.8,89.32000000000001,2.2
2020,4,19,6,10,0,10.8,89.32000000000001,2.2
2020,4,19,6,20,0,10.8,89.32000000000001,2.2
2020,4,19,6,30,0,10.8,89.32000000000001,2.2
2020,4,19,6,40,0,10.8,88.74,2.2
2020,4,19,6,50,0,10.8,88.74,2.2
2020,4,19,7,0,0,10.8,88.74,2.2
2020,4,19,7,10,0,10.8,88.74,2.2
2020,4,19,7,20,0,10.8,88.74,2.2
2020,4,19,7,30,0,10.8,88.74,2.1
2020,4,19,7,40,0,10.8,87.77,2.1
2020,4,19,7,50,0,10.9,87.19,2.1
2020,4,19,8,0,0,10.9,87.19,2
2020,4,19,8,10,0,10.9,87.19,2
2020,4,19,8,20,0,10.8,87.77,2
2020,4,19,8,30,0,10.8,87.77,2
2020,4,19,8,40,0,10.8,87.33,2
2020,4,19,8,50,0,10.8,87.33,1.9000000000000001
2020,4,19,9,0,0,10.8,87.33,1.9000000000000001
2020,4,19,9,10,0,10.8,87.33,1.9000000000000001
2020,4,19,9,20,0,10.8,87.33,1.9000000000000001
2020,4,19,9,30,0,10.8,87.33,1.8
2020,4,19,9,40,0,10.9,86.79,1.8
2020,4,19,9,50,0,10.9,86.79,1.8
2020,4,19,10,0,0,10.9,86.79,1.7000000000000002
2020,4,19,10,10,0,10.9,86.79,1.7000000000000002
2020,4,19,10,20,0,10.9,86.79,1.7000000000000002
2020,4,19,10,30,0,10.9,86.79,1.6
2020,4,19,10,40,0,10.9,86.32000000000001,1.6
2020,4,19,10,50,0,10.9,86.32000000000001,1.5
2020,4,19,11,0,0,10.9,86.32000000000001,1.5
2020,4,19,11,10,0,10.9,86.32000000000001,1.5
2020,4,19,11,20,0,10.9,86.32000000000001,1.4000000000000001
2020,4,19,11,30,0,10.9,86.32000000000001,1.4000000000000001
2020,4,19,11,40,0,10.9,85.84,1.4000000000000001
2020,4,19,11,50,0,10.9,85.84,1.4000000000000001
2020,4,19,12,0,0,11,85.27,1.4000000000000001
2020,4,19,12,10,0,11,85.27,1.4000000000000001
2020,4,19,12,20,0,11,85.27,1.4000000000000001
2020,4,19,12,30,0,11,85.27,1.4000000000000001
2020,4,19,12,40,0,11,85,1.4000000000000001
2020,4,19,12,50,0,11,85,1.4000000000000001
2020,4,19,13,0,0,11,85.08,1.4000000000000001
2020,4,19,13,10,0,11.100000000000001,84.52,1.4000000000000001
2020,4,19,13,20,0,11.3,83.41,1.5
2020,4,19,13,30,0,11.5,82.31,1.5
2020,4,19,13,40,17,11.600000000000001,80.83,1.6
2020,4,19,13,50,35,11.8,79.78,1.7000000000000002
2020,4,19,14,0,14,12,78.73,1.7000000000000002
2020,4,19,14,10,17,12.100000000000001,78.22,1.7000000000000002
2020,4,19,14,20,21,12.3,77.2,1.8
2020,4,19,14,30,25,12.4,76.7,1.8
2020,4,19,14,40,29,12.600000000000001,74.92,1.8
2020,4,19,14,50,18,12.700000000000001,74.43,1.8
2020,4,19,15,0,35,12.9,73.47,1.8
2020,4,19,15,10,42,13,72.99,1.8
2020,4,19,15,20,51,13.200000000000001,72.05,1.8
2020,4,19,15,30,92,13.3,71.58,1.8
2020,4,19,15,40,161,13.5,70.79,1.8
2020,4,19,15,50,123,13.600000000000001,70.33,1.8
2020,4,19,16,0,456,13.700000000000001,69.88,1.8
2020,4,19,16,10,126,14,68.53,1.8
2020,4,19,16,20,135,14.200000000000001,67.65,1.8
2020,4,19,16,30,140,14.4,66.79,1.8
2020,4,19,16,40,143,14.600000000000001,66.1,1.8
2020,4,19,16,50,151,14.8,65.25,1.8
2020,4,19,17,0,166,15,64.48,1.8
2020,4,19,17,10,184,15.200000000000001,63.660000000000004,1.8
2020,4,19,17,20,253,15.3,63.26,1.8
2020,4,19,17,30,253,15.5,62.45,1.8
2020,4,19,17,40,243,15.700000000000001,62.15,1.9000000000000001
2020,4,19,17,50,268,15.9,61.36,1.9000000000000001
2020,4,19,18,0,295,16.1,60.59,1.9000000000000001
2020,4,19,18,10,320,16.2,60.14,2
2020,4,19,18,20,326,16.400000000000002,59.39,2
2020,4,19,18,30,296,16.6,58.64,2
2020,4,19,18,40,289,16.7,58.78,2.1
2020,4,19,18,50,358,16.900000000000002,58.04,2.1
2020,4,19,19,0,623,17,57.68,2.2
2020,4,19,19,10,631,17.1,57.31,2.2
2020,4,19,19,20,673,17.2,56.95,2.2
2020,4,19,19,30,791,17.400000000000002,56.24,2.3000000000000003
2020,4,19,19,40,838,17.5,56.120000000000005,2.3000000000000003
2020,4,19,19,50,947,17.6,55.76,2.3000000000000003
2020,4,19,20,0,950,17.7,55.42,2.4000000000000004
2020,4,19,20,10,950,17.7,55.42,2.4000000000000004
2020,4,19,20,20,949,17.7,55.42,2.5
2020,4,19,20,30,946,17.8,55.07,2.5
2020,4,19,20,40,853,17.8,54.75,2.6
2020,4,19,20,50,834,17.8,54.75,2.6
2020,4,19,21,0,832,17.900000000000002,54.410000000000004,2.7
2020,4,19,21,10,823,17.8,54.7,2.7
2020,4,19,21,20,902,17.8,54.7,2.8000000000000003
2020,4,19,21,30,888,17.7,55.04,2.8000000000000003
2020,4,19,21,40,872,17.7,54.24,2.8000000000000003
2020,4,19,21,50,855,17.7,54.24,2.9000000000000004
2020,4,19,22,0,837,17.6,54.58,2.9000000000000004
2020,4,19,22,10,818,17.5,54.92,3
2020,4,19,22,20,796,17.400000000000002,55.27,3
2020,4,19,22,30,773,17.2,55.97,3
2020,4,19,22,40,748,17.1,55.28,3.1
2020,4,19,22,50,723,17,55.63,3.1
2020,4,19,23,0,696,16.8,56.34,3.2
2020,4,19,23,10,668,16.8,56.34,3.2
2020,4,19,23,20,639,16.8,56.34,3.2
2020,4,19,23,30,609,16.8,56.34,3.2
2020,4,19,23,40,578,16.8,56.34,3.2
2020,4,19,23,50,546,16.8,56.34,3.2
2020,4,20,0,0,514,15.600000000000001,60,3.2
2020,4,20,0,10,480,15.4,60.78,3.2
2020,4,20,0,20,447,15.100000000000001,61.95,3.1
2020,4,20,0,30,412,14.9,62.75,3.1
2020,4,20,0,40,378,14.600000000000001,63.63,3
2020,4,20,0,50,343,14.4,64.45,3
2020,4,20,1,0,308,14.200000000000001,65.29,3
2020,4,20,1,10,273,13.9,66.57000000000001,2.9000000000000004
2020,4,20,1,20,238,13.700000000000001,67.44,2.8000000000000003
2020,4,20,1,30,188,13.4,68.76,2.8000000000000003
2020,4,20,1,40,170,13.200000000000001,69.99,2.7
2020,4,20,1,50,118,13,70.91,2.7
2020,4,20,2,0,86,12.700000000000001,72.31,2.6
2020,4,20,2,10,51,12.5,73.26,2.5
2020,4,20,2,20,22,12.4,73.74,2.5
2020,4,20,2,30,14,12.200000000000001,74.71000000000001,2.4000000000000004
2020,4,20,2,40,7,12.100000000000001,76.52,2.4000000000000004
2020,4,20,2,50,0,11.9,77.53,2.3000000000000003
2020,4,20,3,0,0,11.8,78.04,2.3000000000000003
2020,4,20,3,10,0,11.700000000000001,78.55,2.3000000000000003
2020,4,20,3,20,0,11.700000000000001,78.55,2.3000000000000003
2020,4,20,3,30,0,11.600000000000001,79.07000000000001,2.3000000000000003
2020,4,20,3,40,0,11.600000000000001,79.35000000000001,2.3000000000000003
2020,4,20,3,50,0,11.5,79.88,2.3000000000000003
2020,4,20,4,0,0,11.5,79.88,2.3000000000000003
2020,4,20,4,10,0,11.4,80.4,2.3000000000000003
2020,4,20,4,20,0,11.4,80.4,2.3000000000000003
2020,4,20,4,30,0,11.4,80.4,2.3000000000000003
2020,4,20,4,40,0,11.3,81.33,2.3000000000000003
2020,4,20,4,50,0,11.3,81.33,2.3000000000000003
2020,4,20,5,0,0,11.200000000000001,81.87,2.3000000000000003
2020,4,20,5,10,0,11.200000000000001,81.87,2.3000000000000003
2020,4,20,5,20,0,11.100000000000001,82.41,2.3000000000000003
2020,4,20,5,30,0,11.100000000000001,82.41,2.3000000000000003
2020,4,20,5,40,0,11,83.18,2.3000000000000003
2020,4,20,5,50,0,11,83.18,2.3000000000000003
2020,4,20,6,0,0,10.9,83.73,2.3000000000000003
2020,4,20,6,10,0,10.9,83.73,2.3000000000000003
2020,4,20,6,20,0,10.9,83.73,2.4000000000000004
2020,4,20,6,30,0,10.9,83.73,2.4000000000000004
2020,4,20,6,40,0,10.9,83.45,2.4000000000000004
2020,4,20,6,50,0,10.9,83.45,2.4000000000000004
2020,4,20,7,0,0,10.9,83.45,2.4000000000000004
2020,4,20,7,10,0,10.9,83.45,2.4000000000000004
2020,4,20,7,20,0,10.9,83.45,2.4000000000000004
2020,4,20,7,30,0,10.9,83.45,2.4000000000000004
2020,4,20,7,40,0,10.9,82.93,2.4000000000000004
2020,4,20,7,50,0,10.9,82.93,2.4000000000000004
2020,4,20,8,0,0,10.9,82.93,2.4000000000000004
2020,4,20,8,10,0,10.9,82.93,2.4000000000000004
2020,4,20,8,20,0,10.9,82.93,2.4000000000000004
2020,4,20,8,30,0,10.9,82.93,2.3000000000000003
2020,4,20,8,40,0,10.9,82.99,2.3000000000000003
2020,4,20,8,50,0,10.9,82.99,2.3000000000000003
2020,4,20,9,0,0,10.9,82.99,2.3000000000000003
2020,4,20,9,10,0,10.9,82.99,2.3000000000000003
2020,4,20,9,20,0,10.8,83.54,2.3000000000000003
2020,4,20,9,30,0,10.8,83.54,2.3000000000000003
2020,4,20,9,40,0,10.8,83.67,2.3000000000000003
2020,4,20,9,50,0,10.8,83.67,2.3000000000000003
2020,4,20,10,0,0,10.8,83.67,2.3000000000000003
2020,4,20,10,10,0,10.8,83.67,2.3000000000000003
2020,4,20,10,20,0,10.8,83.67,2.3000000000000003
2020,4,20,10,30,0,10.8,83.67,2.3000000000000003
2020,4,20,10,40,0,10.8,83.49,2.4000000000000004
2020,4,20,10,50,0,10.8,83.49,2.4000000000000004
2020,4,20,11,0,0,10.8,83.49,2.4000000000000004
2020,4,20,11,10,0,10.8,83.49,2.4000000000000004
2020,4,20,11,20,0,10.8,83.49,2.4000000000000004
2020,4,20,11,30,0,10.700000000000001,84.05,2.4000000000000004
2020,4,20,11,40,0,10.700000000000001,84.11,2.4000000000000004
2020,4,20,11,50,0,10.700000000000001,84.11,2.4000000000000004
2020,4,20,12,0,0,10.700000000000001,84.11,2.4000000000000004
2020,4,20,12,10,0,10.700000000000001,84.11,2.3000000000000003
2020,4,20,12,20,0,10.700000000000001,84.11,2.3000000000000003
2020,4,20,12,30,0,10.700000000000001,84.11,2.3000000000000003
2020,4,20,12,40,0,10.700000000000001,83.82000000000001,2.3000000000000003
2020,4,20,12,50,0,10.700000000000001,83.82000000000001,2.2
2020,4,20,13,0,0,10.700000000000001,83.82000000000001,2.2
2020,4,20,13,10,0,10.9,82.72,2.2
2020,4,20,13,20,0,11,82.17,2.2
2020,4,20,13,30,0,11.200000000000001,81.17,2.3000000000000003
2020,4,20,13,40,11,11.4,80.5,2.3000000000000003
2020,4,20,13,50,13,11.600000000000001,79.45,2.3000000000000003
2020,4,20,14,0,20,11.700000000000001,78.93,2.3000000000000003
2020,4,20,14,10,24,11.9,77.9,2.4000000000000004
2020,4,20,14,20,66,12.100000000000001,76.88,2.4000000000000004
2020,4,20,14,30,54,12.200000000000001,76.38,2.5
2020,4,20,14,40,42,12.4,73.48,2.5
2020,4,20,14,50,23,12.5,73,2.6
2020,4,20,15,0,53,12.700000000000001,72.05,2.6
2020,4,20,15,10,40,12.8,71.58,2.7
2020,4,20,15,20,76,13,70.72,2.7
2020,4,20,15,30,119,13.100000000000001,70.27,2.8000000000000003
2020,4,20,15,40,77,13.200000000000001,68.49,2.8000000000000003
2020,4,20,15,50,48,13.4,67.61,2.9000000000000004
2020,4,20,16,0,95,13.5,67.17,2.9000000000000004
2020,4,20,16,10,180,13.700000000000001,66.3,3
2020,4,20,16,20,205,13.8,65.87,3
2020,4,20,16,30,239,13.9,65.45,3.1
2020,4,20,16,40,230,14,64.7,3.1
2020,4,20,16,50,213,14.100000000000001,64.28,3.2
2020,4,20,17,0,251,14.3,63.46,3.2
2020,4,20,17,10,293,14.4,63.050000000000004,3.2
2020,4,20,17,20,359,14.5,62.65,3.2
2020,4,20,17,30,362,14.600000000000001,62.25,3.2
2020,4,20,17,40,324,14.700000000000001,61.33,3.2
2020,4,20,17,50,384,14.8,60.93,3.2
2020,4,20,18,0,351,14.9,60.54,3.3000000000000003
2020,4,20,18,10,496,15,60.160000000000004,3.2
2020,4,20,18,20,419,15,60.160000000000004,3.2
2020,4,20,18,30,598,15.100000000000001,59.77,3.2
2020,4,20,18,40,454,15.200000000000001,59.21,3.1
2020,4,20,18,50,619,15.3,58.83,3.1
2020,4,20,19,0,572,15.4,58.45,3.1
2020,4,20,19,10,710,15.4,58.45,3.1
2020,4,20,19,20,644,15.5,58.08,3
2020,4,20,19,30,573,15.600000000000001,57.71,3
2020,4,20,19,40,424,15.700000000000001,57.69,3
2020,4,20,19,50,347,15.8,57.33,3
2020,4,20,20,0,303,15.8,57.33,2.9000000000000004
2020,4,20,20,10,378,15.9,56.96,2.9000000000000004
2020,4,20,20,20,555,16,56.6,2.9000000000000004
2020,4,20,20,30,767,16,56.6,2.9000000000000004
2020,4,20,20,40,916,16.1,56.51,2.9000000000000004
2020,4,20,20,50,909,16.2,56.15,2.9000000000000004
2020,4,20,21,0,797,16.2,56.15,2.9000000000000004
2020,4,20,21,10,695,16.2,56.15,3
2020,4,20,21,20,772,16.3,55.800000000000004,3
2020,4,20,21,30,869,16.3,55.74,3
2020,4,20,21,40,855,16.3,56.22,3
2020,4,20,21,50,839,16.400000000000002,55.86,3
2020,4,20,22,0,821,16.400000000000002,55.86,3
2020,4,20,22,10,801,16.400000000000002,55.86,3.1
2020,4,20,22,20,780,16.400000000000002,55.86,3.1
2020,4,20,22,30,604,16.3,56.22,3.1
2020,4,20,22,40,519,16.3,56.86,3.2
2020,4,20,22,50,547,16.3,56.86,3.2
2020,4,20,23,0,535,16.3,56.86,3.2
2020,4,20,23,10,624,16.3,56.86,3.2
2020,4,20,23,20,627,16.3,56.86,3.2
2020,4,20,23,30,597,16.3,56.86,3.2
2020,4,20,23,40,567,16.3,56.86,3.2
2020,4,20,23,50,536,16.3,56.86,3.2
2020,4,21,0,0,505,15.700000000000001,59.54,3.5
2020,4,21,0,10,472,15.5,60.31,3.6
2020,4,21,0,20,438,15.4,60.7,3.6
2020,4,21,0,30,404,15.200000000000001,61.480000000000004,3.6
2020,4,21,0,40,370,15,63.2,3.7
2020,4,21,0,50,335,14.8,64.01,3.7
2020,4,21,1,0,302,14.700000000000001,64.43,3.8000000000000003
2020,4,21,1,10,267,14.4,65.68,3.7
2020,4,21,1,20,233,14.200000000000001,66.53,3.7
2020,4,21,1,30,200,13.9,67.9,3.7
2020,4,21,1,40,95,13.700000000000001,71.2,3.6
2020,4,21,1,50,134,13.4,72.60000000000001,3.6
2020,4,21,2,0,104,13.200000000000001,73.55,3.6
2020,4,21,2,10,44,12.9,75,3.5
2020,4,21,2,20,28,12.700000000000001,75.99,3.5
2020,4,21,2,30,29,12.5,76.99,3.5
2020,4,21,2,40,13,12.3,80.99,3.4000000000000004
2020,4,21,2,50,0,12.100000000000001,82.06,3.4000000000000004
2020,4,21,3,0,0,11.9,83.22,3.4000000000000004
2020,4,21,3,10,0,11.9,83.22,3.4000000000000004
2020,4,21,3,20,0,11.8,83.77,3.4000000000000004
2020,4,21,3,30,0,11.700000000000001,84.33,3.4000000000000004
2020,4,21,3,40,0,11.600000000000001,86.07000000000001,3.4000000000000004
2020,4,21,3,50,0,11.600000000000001,86.07000000000001,3.4000000000000004
2020,4,21,4,0,0,11.5,86.64,3.4000000000000004
2020,4,21,4,10,0,11.4,87.21000000000001,3.3000000000000003
2020,4,21,4,20,0,11.3,87.79,3.3000000000000003
2020,4,21,4,30,0,11.3,87.79,3.3000000000000003
2020,4,21,4,40,0,11.200000000000001,88.78,3.3000000000000003
2020,4,21,4,50,0,11.200000000000001,88.78,3.3000000000000003
2020,4,21,5,0,0,11.100000000000001,89.37,3.2
2020,4,21,5,10,0,11,89.96000000000001,3.3000000000000003
2020,4,21,5,20,0,11,89.96000000000001,3.3000000000000003
2020,4,21,5,30,0,11,89.96000000000001,3.3000000000000003
2020,4,21,5,40,0,10.9,91,3.3000000000000003
2020,4,21,5,50,0,10.9,91,3.3000000000000003
2020,4,21,6,0,0,10.8,91.61,3.3000000000000003
2020,4,21,6,10,0,10.8,91.61,3.3000000000000003
2020,4,21,6,20,0,10.8,91.61,3.2
2020,4,21,6,30,0,10.700000000000001,92.22,3.2
2020,4,21,6,40,0,10.700000000000001,92.57000000000001,3.2
2020,4,21,6,50,0,10.700000000000001,92.57000000000001,3.1
2020,4,21,7,0,0,10.700000000000001,92.57000000000001,3.1
2020,4,21,7,10,0,10.600000000000001,93.19,3.1
2020,4,21,7,20,0,10.600000000000001,93.19,3
2020,4,21,7,30,0,10.600000000000001,93.19,3
2020,4,21,7,40,0,10.5,94.06,3
2020,4,21,7,50,0,10.5,94.06,2.9000000000000004
2020,4,21,8,0,0,10.5,94.06,2.9000000000000004
2020,4,21,8,10,0,10.5,94.06,2.9000000000000004
2020,4,21,8,20,0,10.5,94.06,2.9000000000000004
2020,4,21,8,30,0,10.4,94.69,2.9000000000000004
2020,4,21,8,40,0,10.4,95,2.9000000000000004
2020,4,21,8,50,0,10.4,95,2.8000000000000003
2020,4,21,9,0,0,10.4,95,2.8000000000000003
2020,4,21,9,10,0,10.4,95,2.8000000000000003
2020,4,21,9,20,0,10.4,95,2.9000000000000004
2020,4,21,9,30,0,10.4,95,2.9000000000000004
2020,4,21,9,40,0,10.4,94.91,2.9000000000000004
2020,4,21,9,50,0,10.3,95.54,2.9000000000000004
2020,4,21,10,0,0,10.3,95.54,2.9000000000000004
2020,4,21,10,10,0,10.3,95.54,2.9000000000000004
2020,4,21,10,20,0,10.3,95.54,2.9000000000000004
2020,4,21,10,30,0,10.3,95.54,2.9000000000000004
2020,4,21,10,40,0,10.3,95.3,3
2020,4,21,10,50,0,10.3,95.3,3
2020,4,21,11,0,0,10.3,95.3,3
2020,4,21,11,10,0,10.3,95.3,3
2020,4,21,11,20,0,10.3,95.39,3
2020,4,21,11,30,0,10.3,95.39,3
2020,4,21,11,40,0,10.3,95.05,3
2020,4,21,11,50,0,10.3,95.05,3
2020,4,21,12,0,0,10.3,95.05,3
2020,4,21,12,10,0,10.3,95.05,3
2020,4,21,12,20,0,10.3,95.05,3
2020,4,21,12,30,0,10.3,95.05,3
2020,4,21,12,40,0,10.3,94.52,3
2020,4,21,12,50,0,10.3,94.52,3
2020,4,21,13,0,0,10.3,94.52,3
2020,4,21,13,10,0,10.5,93.28,3.1
2020,4,21,13,20,0,10.700000000000001,92.04,3.1
2020,4,21,13,30,0,10.9,90.83,3.2
2020,4,21,13,40,19,11.100000000000001,89.32000000000001,3.2
2020,4,21,13,50,37,11.3,88.15,3.3000000000000003
2020,4,21,14,0,61,11.5,86.99,3.4000000000000004
2020,4,21,14,10,88,11.700000000000001,85.94,3.4000000000000004
2020,4,21,14,20,117,12,84.26,3.5
2020,4,21,14,30,149,12.200000000000001,83.16,3.5
2020,4,21,14,40,181,12.4,81.8,3.6
2020,4,21,14,50,214,12.700000000000001,80.21000000000001,3.6
2020,4,21,15,0,248,12.9,79.17,3.7
2020,4,21,15,10,283,13.200000000000001,77.64,3.7
2020,4,21,15,20,318,13.4,76.64,3.7
2020,4,21,15,30,352,13.700000000000001,75.16,3.7
2020,4,21,15,40,387,14,74.10000000000001,3.7
2020,4,21,15,50,422,14.200000000000001,73.15,3.7
2020,4,21,16,0,456,14.5,71.82000000000001,3.7
2020,4,21,16,10,489,14.8,70.45,3.7
2020,4,21,16,20,522,15.100000000000001,69.10000000000001,3.6
2020,4,21,16,30,554,15.4,67.79,3.6
2020,4,21,16,40,587,15.600000000000001,66.31,3.6
2020,4,21,16,50,617,15.9,65.05,3.5
2020,4,21,17,0,647,16.2,63.82,3.5
2020,4,21,17,10,677,16.5,62.620000000000005,3.5
2020,4,21,17,20,705,16.7,61.83,3.4000000000000004
2020,4,21,17,30,731,16.900000000000002,61.050000000000004,3.3000000000000003
2020,4,21,17,40,752,17.1,60.07,3.3000000000000003
2020,4,21,17,50,776,17.400000000000002,58.95,3.2
2020,4,21,18,0,798,17.6,58.21,3.1
2020,4,21,18,10,819,17.8,57.480000000000004,3.1
2020,4,21,18,20,838,18,56.77,3.1
2020,4,21,18,30,856,18.1,56.410000000000004,3.1
2020,4,21,18,40,874,18.3,55.94,3.1
2020,4,21,18,50,888,18.5,55.25,3.1
2020,4,21,19,0,901,18.7,54.56,3.1
2020,4,21,19,10,912,18.8,54.22,3.1
2020,4,21,19,20,921,18.900000000000002,53.89,3.1
2020,4,21,19,30,929,19,53.550000000000004,3.2
2020,4,21,19,40,935,19.1,53.74,3.2
2020,4,21,19,50,939,19.200000000000003,53.410000000000004,3.2
2020,4,21,20,0,939,19.3,53.08,3.3000000000000003
2020,4,21,20,10,940,19.3,53.08,3.3000000000000003
2020,4,21,20,20,938,19.400000000000002,52.75,3.4000000000000004
2020,4,21,20,30,935,19.400000000000002,52.75,3.5
2020,4,21,20,40,938,19.400000000000002,52.79,3.5
2020,4,21,20,50,931,19.5,52.46,3.6
2020,4,21,21,0,923,19.5,52.46,3.7
2020,4,21,21,10,913,19.5,52.46,3.8000000000000003
2020,4,21,21,20,901,19.5,52.46,3.8000000000000003
2020,4,21,21,30,888,19.400000000000002,52.79,3.9000000000000004
2020,4,21,21,40,874,19.400000000000002,52.480000000000004,4
2020,4,21,21,50,857,19.400000000000002,52.480000000000004,4.1000000000000005
2020,4,21,22,0,839,19.3,52.76,4.2
2020,4,21,22,10,817,19.200000000000003,53.09,4.2
2020,4,21,22,20,796,19.1,53.42,4.3
2020,4,21,22,30,773,19,53.75,4.3
2020,4,21,22,40,750,18.900000000000002,53.97,4.4
2020,4,21,22,50,725,18.8,54.300000000000004,4.4
2020,4,21,23,0,699,18.7,54.64,4.4
2020,4,21,23,10,671,18.7,54.64,4.4
2020,4,21,23,20,636,18.7,54.64,4.4
2020,4,21,23,30,594,18.7,54.64,4.4
2020,4,21,23,40,581,18.7,54.64,4.4
2020,4,21,23,50,550,18.7,54.64,4.4
2020,4,22,0,0,517,17.8,57.910000000000004,4.3
2020,4,22,0,10,484,17.6,58.64,4.3
2020,4,22,0,20,450,17.3,59.76,4.3
2020,4,22,0,30,416,17.1,60.52,4.3
2020,4,22,0,40,380,16.900000000000002,61.63,4.3
2020,4,22,0,50,345,16.6,62.81,4.3
2020,4,22,1,0,309,16.400000000000002,63.61,4.3
2020,4,22,1,10,274,16.1,64.83,4.2
2020,4,22,1,20,240,15.8,66.08,4.1000000000000005
2020,4,22,1,30,206,15.4,67.79,4.1000000000000005
2020,4,22,1,40,171,15.100000000000001,70.39,4
2020,4,22,1,50,139,14.8,71.75,4
2020,4,22,2,0,109,14.4,73.62,3.9000000000000004
2020,4,22,2,10,80,14.200000000000001,74.65,3.9000000000000004
2020,4,22,2,20,54,13.9,76.11,3.9000000000000004
2020,4,22,2,30,32,13.700000000000001,77.11,3.8000000000000003
2020,4,22,2,40,15,13.5,80.31,3.8000000000000003
2020,4,22,2,50,0,13.200000000000001,81.89,3.8000000000000003
2020,4,22,3,0,0,13,82.96000000000001,3.7
2020,4,22,3,10,0,12.9,83.51,3.7
2020,4,22,3,20,0,12.8,84.05,3.7
2020,4,22,3,30,0,12.700000000000001,84.60000000000001,3.7
2020,4,22,3,40,0,12.600000000000001,86.4,3.7
2020,4,22,3,50,0,12.5,87.05,3.7
2020,4,22,4,0,0,12.3,88.2,3.7
2020,4,22,4,10,0,12.3,88.2,3.6
2020,4,22,4,20,0,12.200000000000001,88.78,3.6
2020,4,22,4,30,0,12.200000000000001,88.78,3.6
2020,4,22,4,40,0,12.100000000000001,90.28,3.6
2020,4,22,4,50,0,12.100000000000001,90.28,3.5
2020,4,22,5,0,0,12,90.87,3.5
2020,4,22,5,10,0,12,90.87,3.5
2020,4,22,5,20,0,12,90.87,3.4000000000000004
2020,4,22,5,30,0,11.9,91.47,3.4000000000000004
2020,4,22,5,40,0,11.9,92.19,3.3000000000000003
2020,4,22,5,50,0,11.8,92.79,3.3000000000000003
2020,4,22,6,0,0,11.8,92.79,3.2
2020,4,22,6,10,0,11.8,92.79,3.2
2020,4,22,6,20,0,11.700000000000001,93.41,3.2
2020,4,22,6,30,0,11.700000000000001,93.41,3.1
2020,4,22,6,40,0,11.600000000000001,94.45,3.1
2020,4,22,6,50,0,11.600000000000001,94.45,3.1
2020,4,22,7,0,0,11.600000000000001,94.45,3
2020,4,22,7,10,0,11.5,95.07000000000001,3
2020,4,22,7,20,0,11.5,95.07000000000001,3
2020,4,22,7,30,0,11.4,95.61,2.9000000000000004
2020,4,22,7,40,0,11.4,95.82000000000001,2.9000000000000004
2020,4,22,7,50,0,11.4,95.82000000000001,2.9000000000000004
2020,4,22,8,0,0,11.3,96.46000000000001,2.9000000000000004
2020,4,22,8,10,0,11.3,96.46000000000001,2.8000000000000003
2020,4,22,8,20,0,11.200000000000001,97.10000000000001,2.8000000000000003
2020,4,22,8,30,0,11.200000000000001,97.10000000000001,2.8000000000000003
2020,4,22,8,40,0,11.100000000000001,97.65,2.8000000000000003
2020,4,22,8,50,0,11.100000000000001,97.65,2.7
2020,4,22,9,0,0,11,98.3,2.7
2020,4,22,9,10,0,11,98.3,2.7
2020,4,22,9,20,0,10.9,98.95,2.6
2020,4,22,9,30,0,10.8,99.61,2.6
2020,4,22,9,40,0,10.700000000000001,99.65,2.5
2020,4,22,9,50,0,10.700000000000001,99.65,2.5
2020,4,22,10,0,0,10.600000000000001,100,2.4000000000000004
2020,4,22,10,10,0,10.600000000000001,100,2.4000000000000004
2020,4,22,10,20,0,10.5,100,2.4000000000000004
2020,4,22,10,30,0,10.5,100,2.4000000000000004
2020,4,22,10,40,0,10.4,100,2.4000000000000004
2020,4,22,10,50,0,10.4,100,2.4000000000000004
2020,4,22,11,0,0,10.4,100,2.4000000000000004
