t,lambda,xi0,xi1,xi2,xi3,xi4,xi5,xi6,xi7,xi8,xi9,demand0,demand1,demand2,demand3,demand4,demand5,demand6,demand7,demand8,demand9,device0_0,device1_0,device2_0,device3_0,device4_0,device5_0,device6_0,device7_0,device8_0,device9_0
452,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147321827774819,0.1338614719079271,0.201488852000916,0.2720137329477859,0.18811099219866,0.0599041458746683,0.1313615536680753,0.1173617167130451,0.0099415111355657,0.105708862196035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147321827774819,0.1338614719079271,0.201488852000916,0.2720137329477859,0.18811099219866,0.0599041458746683,0.1313615536680753,0.1173617167130451,0.0099415111355657,0.105708862196035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147321827774819,0.1338614719079271,0.201488852000916,0.2720137329477859,0.18811099219866,0.0599041458746683,0.1313615536680753,0.1173617167130451,0.0099415111355657,0.105708862196035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165849336786105,0.1369546402427623,0.1909410982698183,0.2553604267416277,0.1898853585778299,0.0595693051270396,0.134583840021415,0.2828363462140412,0.0099415111355657,0.1155332094212021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165849336786105,0.1369546402427623,0.1909410982698183,0.2553604267416277,0.1898853585778299,0.0595693051270396,0.134583840021415,0.2828363462140412,0.0099415111355657,0.1155332094212021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165849336786105,0.1369546402427623,0.1909410982698183,0.2553604267416277,0.1898853585778299,0.0595693051270396,0.134583840021415,0.2828363462140412,0.0099415111355657,0.1155332094212021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244560568950002,0.1224907632578838,0.1821680269828087,0.2447942786796711,0.1898763797267536,0.0595693051270396,0.1366021696823536,0.1972427906336452,0.0099415111355657,0.1149385192311936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244560568950002,0.1224907632578838,0.1821680269828087,0.2447942786796711,0.1898763797267536,0.0595693051270396,0.1366021696823536,0.1972427906336452,0.0099415111355657,0.1149385192311936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244560568950002,0.1224907632578838,0.1821680269828087,0.2447942786796711,0.1898763797267536,0.0595693051270396,0.1366021696823536,0.1972427906336452,0.0099415111355657,0.1149385192311936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273703057488572,0.123518989807967,0.175690722359593,0.157269398821668,0.1898662297447829,0.0595693051270396,0.1446590147097098,0.1112627886399625,0.0473802141528969,0.1050535496747536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273703057488572,0.123518989807967,0.175690722359593,0.157269398821668,0.1898662297447829,0.0595693051270396,0.1446590147097098,0.1112627886399625,0.0473802141528969,0.1050535496747536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273703057488572,0.123518989807967,0.175690722359593,0.157269398821668,0.1898662297447829,0.0595693051270396,0.1446590147097098,0.1112627886399625,0.0473802141528969,0.1050535496747536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318168665765313,0.1241440343158486,0.1707714596255177,0.1469889983722335,0.1898572507956855,0.0595693051270396,0.1402351335831456,0.1919887679759155,0.0536448827891329,0.1085554096347311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318168665765313,0.1241440343158486,0.1707714596255177,0.1469889983722335,0.1898572507956855,0.0595693051270396,0.1402351335831456,0.1919887679759155,0.0536448827891329,0.1085554096347311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,16.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318168665765313,0.1241440343158486,0.1707714596255177,0.1469889983722335,0.1898572507956855,0.0595693051270396,0.1402351335831456,0.1919887679759155,0.0536448827891329,0.1085554096347311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381275903895879,0.1239003172695065,0.1670488189552434,0.1459032257571427,0.1930108093761042,0.0607074096438493,0.1507355664545497,0.1046193122303073,0.1475047258844905,0.1082655809573962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381275903895879,0.1239003172695065,0.1670488189552434,0.1459032257571427,0.1930108093761042,0.0607074096438493,0.1507355664545497,0.1046193122303073,0.1475047258844905,0.1082655809573962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381275903895879,0.1239003172695065,0.1670488189552434,0.1459032257571427,0.1930108093761042,0.0607074096438493,0.1507355664545497,0.1046193122303073,0.1475047258844905,0.1082655809573962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454338807326552,0.1239003172695065,0.1639372281607959,0.1391820637940798,0.1923858341795792,0.0607074096438493,0.155516182471871,0.1010107641380244,0.1644024102537844,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454338807326552,0.1239003172695065,0.1639372281607959,0.1391820637940798,0.1923858341795792,0.0607074096438493,0.155516182471871,0.1010107641380244,0.1644024102537844,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454338807326552,0.1239003172695065,0.1639372281607959,0.1391820637940798,0.1923858341795792,0.0607074096438493,0.155516182471871,0.1010107641380244,0.1644024102537844,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592216317861693,0.1239003172695065,0.1613877994825609,0.1322988191173441,0.2552766702465485,0.0607074096438493,0.1557543754299289,0.0973719897715019,0.1839536818441349,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592216317861693,0.1239003172695065,0.1613877994825609,0.1322988191173441,0.2552766702465485,0.0607074096438493,0.1557543754299289,0.0973719897715019,0.1839536818441349,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592216317861693,0.1239003172695065,0.1613877994825609,0.1322988191173441,0.2552766702465485,0.0607074096438493,0.1557543754299289,0.0973719897715019,0.1839536818441349,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16663443562104,0.205056697613355,0.1593032583482841,0.1249549715312721,0.2708827186965272,0.0607074096438493,0.1519379004546647,0.0937467847083758,0.2007414879876089,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16663443562104,0.205056697613355,0.1593032583482841,0.1249549715312721,0.2708827186965272,0.0607074096438493,0.1519379004546647,0.0937467847083758,0.2007414879876089,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,28.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16663443562104,0.205056697613355,0.1593032583482841,0.1249549715312721,0.2708827186965272,0.0607074096438493,0.1519379004546647,0.0937467847083758,0.2007414879876089,0.1021784729464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753669766097424,0.1241272433151451,0.1582221411495584,0.1164463628972765,0.2707864977608302,0.0609506024574291,0.1573457022262585,0.0932719215996073,0.2127772192620046,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753669766097424,0.1241272433151451,0.1582221411495584,0.1164463628972765,0.2707864977608302,0.0609506024574291,0.1573457022262585,0.0932719215996073,0.2127772192620046,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753669766097424,0.1241272433151451,0.1582221411495584,0.1164463628972765,0.2707864977608302,0.0609506024574291,0.1573457022262585,0.0932719215996073,0.2127772192620046,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849532100099182,0.1241272433151451,0.1565319622633835,0.1048130534768199,0.1976002029708677,0.0609506024574291,0.1666731424347333,0.0924147688784235,0.2201142657187872,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849532100099182,0.1241272433151451,0.1565319622633835,0.1048130534768199,0.1976002029708677,0.0609506024574291,0.1666731424347333,0.0924147688784235,0.2201142657187872,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849532100099182,0.1241272433151451,0.1565319622633835,0.1048130534768199,0.1976002029708677,0.0609506024574291,0.1666731424347333,0.0924147688784235,0.2201142657187872,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990990754552407,0.1241272433151451,0.155165402497692,0.1048130534768199,0.192371044890053,0.0609506024574291,0.1645866302137913,0.0919051978869404,0.2248087638650866,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990990754552407,0.1241272433151451,0.155165402497692,0.1048130534768199,0.192371044890053,0.0609506024574291,0.1645866302137913,0.0919051978869404,0.2248087638650866,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990990754552407,0.1241272433151451,0.155165402497692,0.1048130534768199,0.192371044890053,0.0609506024574291,0.1645866302137913,0.0919051978869404,0.2248087638650866,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019262113979971,0.1241272433151451,0.1579858196643242,0.1048130534768199,0.1923706370297237,0.0609506024574291,0.1682635429982703,0.0916317097934995,0.2289633906834568,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019262113979971,0.1241272433151451,0.1579858196643242,0.1048130534768199,0.1923706370297237,0.0609506024574291,0.1682635429982703,0.0916317097934995,0.2289633906834568,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,41.07494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019262113979971,0.1241272433151451,0.1579858196643242,0.1048130534768199,0.1923706370297237,0.0609506024574291,0.1682635429982703,0.0916317097934995,0.2289633906834568,0.1024627648029216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,54.89748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074796645616963,0.1229156333974425,0.1552913327341165,0.104912702693843,0.2695696362523479,0.0709283712028361,0.1754499066882215,0.0902680335639046,0.2116356677526954,0.101415154803719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,54.89748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074796645616963,0.1229156333974425,0.1552913327341165,0.104912702693843,0.2695696362523479,0.0709283712028361,0.1754499066882215,0.0902680335639046,0.2116356677526954,0.101415154803719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,54.89748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074796645616963,0.1229156333974425,0.1552913327341165,0.104912702693843,0.2695696362523479,0.0709283712028361,0.1754499066882215,0.0902680335639046,0.2116356677526954,0.101415154803719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,54.89748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120524995333113,0.1229156333974425,0.1552913327341165,0.1098280288223888,0.2894777311379095,0.0627950604693454,0.1785194142567704,0.0887220903096839,0.2106571030144667,0.101415154803719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,54.89748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120524995333113,0.1229156333974425,0.1552913327341165,0.1098280288223888,0.2894777311379095,0.0627950604693454,0.1785194142567704,0.0887220903096839,0.2106571030144667,0.101415154803719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,54.89748,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120524995333113,0.1229156333974425,0.1552913327341165,0.1098280288223888,0.2894777311379095,0.0627950604693454,0.1785194142567704,0.0887220903096839,0.2106571030144667,0.101415154803719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,54.89748,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167183689992604,0.1229156333974425,0.1552913327341165,0.1056780076331901,0.2894788942490726,0.0637127222494685,0.1803171103422412,0.0872161241863124,0.2075583402501227,0.157209852243006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,54.89748,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167183689992604,0.1229156333974425,0.1552913327341165,0.1056780076331901,0.2894788942490726,0.0637127222494685,0.1803171103422412,0.0872161241863124,0.2075583402501227,0.157209852243006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,54.89748,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,76631.94178926945,0.0,0.0,0.2167183689992604,0.1229156333974425,0.1552913327341165,0.1056780076331901,0.2894788942490726,0.0637127222494685,0.1803171103422412,0.0872161241863124,0.2075583402501227,0.157209852243006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
500,54.89748,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,1000006.0645196417,0.0,0.0,0.2226965184971472,0.1229156333974425,0.1552913327341165,0.104912702693843,0.2894691295762484,0.0624872819047004,0.1883840039684572,0.0858435949072733,0.2026654685882415,0.1651805233057612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,54.89748,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,6.06451964173138,0.0,0.0,0.2226965184971472,0.1229156333974425,0.1552913327341165,0.104912702693843,0.2894691295762484,0.0624872819047004,0.1883840039684572,0.0858435949072733,0.2026654685882415,0.1651805233057612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
502,54.89748,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,6.064519641774666,0.0,0.0,0.2226965184971472,0.1229156333974425,0.1552913327341165,0.104912702693843,0.2894691295762484,0.0624872819047004,0.1883840039684572,0.0858435949072733,0.2026654685882415,0.1651805233057612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
503,48.84302,0.0,198583.09790924191,0.0,0.0,0.0,0.0,0.0,6.064519641817952,0.0,0.0,0.2233058066904107,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.2962297340136433,0.0608676831530832,0.1767602949171639,0.0868156595193236,0.0908202123415466,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
504,48.84302,0.0,198589.15236924193,0.0,0.0,0.0,0.0,0.0,12.118979641861237,0.0,0.0,0.2233058066904107,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.2962297340136433,0.0608676831530832,0.1767602949171639,0.0868156595193236,0.0908202123415466,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
505,48.84302,0.0,198589.15236924193,0.0,0.0,0.0,0.0,0.0,12.11897964189059,0.0,0.0,0.2233058066904107,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.2962297340136433,0.0608676831530832,0.1767602949171639,0.0868156595193236,0.0908202123415466,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
506,48.84302,0.0,198589.15236924193,0.0,0.0,0.0,0.0,0.0,12.118979641919942,0.0,0.0,0.2245135895215341,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.2962031855673471,0.0605943439109065,0.1741973602587111,0.0876782289731505,0.0709000365132058,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
507,48.84302,0.0,198589.15236924193,0.0,0.0,0.0,0.0,0.0,12.118979641949295,0.0,0.0,0.2245135895215341,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.2962031855673471,0.0605943439109065,0.1741973602587111,0.0876782289731505,0.0709000365132058,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
508,48.84302,0.0,198589.15236924193,0.0,0.0,0.0,0.0,0.0,12.118979641978648,0.0,0.0,0.2245135895215341,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.2962031855673471,0.0605943439109065,0.1741973602587111,0.0876782289731505,0.0709000365132058,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
509,48.84302,0.0,198589.15236924193,0.0,0.0,0.0,0.0,0.0,12.118979642008,0.0,0.0,0.2207466520415966,0.1405159617951178,0.1552804168845372,0.1044417325376711,0.2962086483660294,0.0605943439109065,0.1717135116711541,0.1058894224875212,0.0588047609148574,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
510,48.84302,0.0,198589.15236924193,0.0,-968657.9471562505,0.0,0.0,0.0,12.118979642037353,0.0,66185.25841871243,0.2207466520415966,0.1405159617951178,0.1552804168845372,0.1044417325376711,0.2962086483660294,0.0605943439109065,0.1717135116711541,0.1058894224875212,0.0588047609148574,0.1058546763729385,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0
511,48.84302,0.0,198589.15236924193,0.0,31342.052843749523,0.0,0.0,0.0,-999987.881020358,0.0,66185.25841871246,0.2207466520415966,0.1405159617951178,0.1552804168845372,0.1044417325376711,0.2962086483660294,0.0605943439109065,0.1717135116711541,0.1058894224875212,0.0588047609148574,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
512,48.84302,0.0,198589.15236924193,0.0,31342.052843749523,0.0,0.0,0.0,-961689.3178828955,0.0,1000008.7204195427,0.2193723618843709,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.276331769076627,0.0605943439109065,0.175406887479658,0.1045226747410634,0.0481433553748309,0.1058546763729385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
513,48.84302,0.0,-801410.8476307581,0.0,31342.052843749523,0.0,0.0,0.0,38310.68211710453,0.0,8.720419542776902,0.2193723618843709,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.276331769076627,0.0605943439109065,0.175406887479658,0.1045226747410634,0.0481433553748309,0.1058546763729385,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
514,48.84302,0.0,198589.15236924193,0.0,-968657.9471562501,0.0,0.0,0.0,1000020.8394009995,0.0,8.720419542806255,0.2193723618843709,0.1284453820678785,0.1552804168845372,0.1044417325376711,0.276331769076627,0.0605943439109065,0.175406887479658,0.1045226747410634,0.0481433553748309,0.1058546763729385,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0
515,45.19604,0.0,198589.15236924193,0.0,31342.052843749872,0.0,0.0,0.0,1000020.8394009995,0.0,1000008.7204195429,0.2192590261645018,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.2255192784615707,0.0628182854149779,0.1732480009823552,0.1151660447503472,0.0385735587628627,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,24.48638099951021,0.0,-999987.6326004571,0.2192590261645018,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.2255192784615707,0.0628182854149779,0.1732480009823552,0.1151660447503472,0.0385735587628627,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
517,45.19604,0.0,-801407.200650758,0.0,31345.69982374995,0.0,0.0,0.0,1000024.4863809996,0.0,52251.69913059473,0.2192590261645018,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.2255192784615707,0.0628182854149779,0.1732480009823552,0.1151660447503472,0.0385735587628627,0.0551985350146882,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
518,45.19604,0.0,198592.799349242,0.0,-968654.30017625,0.0,0.0,0.0,24.48638099951021,0.0,52251.69913059468,0.2159036867355213,0.1949530234183114,0.1579528108597576,0.1102720694933824,0.2609139922169067,0.0628182854149779,0.2226115591221749,0.1151660447503472,0.0295390973076539,0.0551985350146882,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0
519,45.19604,0.0,-801407.200650758,0.0,31345.69982374995,0.0,0.0,0.0,24.486380999461808,0.0,1000015.2859393432,0.2159036867355213,0.1949530234183114,0.1579528108597576,0.1102720694933824,0.2609139922169067,0.0628182854149779,0.2226115591221749,0.1151660447503472,0.0295390973076539,0.0551985350146882,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
520,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,24.486380999413406,0.0,15.28593934310883,0.2159036867355213,0.1949530234183114,0.1579528108597576,0.1102720694933824,0.2609139922169067,0.0628182854149779,0.2226115591221749,0.1151660447503472,0.0295390973076539,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
521,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,1000024.4863809994,0.0,1000015.2859393432,0.4134501794263971,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.246751028619189,0.0628182854149779,0.2189898312264216,0.0725137964512786,0.021515000036131,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,1000024.4863809994,0.0,1000015.2859393432,0.4134501794263971,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.246751028619189,0.0628182854149779,0.2189898312264216,0.0725137964512786,0.021515000036131,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,24.486380999393795,0.0,15.28593934310883,0.4134501794263971,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.246751028619189,0.0628182854149779,0.2189898312264216,0.0725137964512786,0.021515000036131,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
524,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,1000024.4863809994,0.0,1000015.2859393432,0.6600799034036487,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.207819772530346,0.0628182854149779,0.2196341521583779,0.2572914466298489,0.0143529805614563,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,1000024.4863809994,0.0,1000015.2859393432,0.6600799034036487,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.207819772530346,0.0628182854149779,0.2196341521583779,0.2572914466298489,0.0143529805614563,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,45.19604,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,24.486380999393795,0.0,15.28593934310883,0.6600799034036487,0.1394721056442588,0.1579528108597576,0.1102720694933824,0.207819772530346,0.0628182854149779,0.2196341521583779,0.2572914466298489,0.0143529805614563,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
527,44.13273,0.0,198592.799349242,0.0,31345.69982374995,0.0,0.0,0.0,1000024.4863809994,0.0,1000015.2859393432,0.6306562180885953,0.1607593198154321,0.1627478378257431,0.1225796558333024,0.2672728583137654,0.0660672657029162,0.2850527088963104,0.3748103425300866,0.0119298133626789,0.0567132640666281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
